payment_id,date,customer_id,employee_id,product_id,Price_USD,price
124305,2003-07-07 00:00:00.000000,308223,87,1528,5.5,5.5
512714,2011-12-19 00:00:00.000000,260985,3551,1528,5.5,5.5
972407,2001-07-25 00:00:00.000000,138379,2192,1528,5.5,5.5
187191,2007-09-29 00:00:00.000000,621644,739,1703,2.07,2.07
769523,2008-09-29 00:00:00.000000,34274,365,1703,2.07,2.07
48063,2000-09-05 00:00:00.000000,906386,1112,2900,8.13,8.13
160374,1990-01-03 00:00:00.000000,268962,1283,2900,8.13,8.13
309614,1999-02-15 00:00:00.000000,262499,1648,2900,8.13,8.13
655237,2011-12-07 00:00:00.000000,62785,546,2900,8.13,8.13
570956,2008-10-11 00:00:00.000000,579801,1568,2900,8.13,8.13
100601,1999-04-14 00:00:00.000000,270732,3923,3369,7.24,7.24
196809,2017-05-01 00:00:00.000000,800012,2525,3369,7.24,7.24
553793,1994-01-25 00:00:00.000000,370237,1991,3369,7.24,7.24
487317,1990-10-23 00:00:00.000000,264743,608,3369,7.24,7.24
765674,2012-05-25 00:00:00.000000,841150,214,3369,7.24,7.24
870673,2000-02-04 00:00:00.000000,321578,1709,3369,7.24,7.24
210421,1996-01-06 00:00:00.000000,942122,1709,3369,7.24,7.24
536121,2014-04-15 00:00:00.000000,485320,355,1138,8.89,8.89
488755,2014-10-31 00:00:00.000000,150845,2934,1138,8.89,8.89
808420,2007-08-01 00:00:00.000000,862860,2499,1138,8.89,8.89
63161,2005-02-13 00:00:00.000000,989115,2308,1138,8.89,8.89
430279,2003-01-22 00:00:00.000000,715209,467,2563,8.45,8.45
315397,2017-06-12 00:00:00.000000,628767,2078,2563,8.45,8.45
494280,2006-10-09 00:00:00.000000,468033,3197,2563,8.45,8.45
169074,2013-04-14 00:00:00.000000,989442,1943,2563,8.45,8.45
966436,2008-05-25 00:00:00.000000,536027,462,1550,5.36,5.36
491295,2020-06-05 00:00:00.000000,578324,15,1550,5.36,5.36
887955,2014-08-27 00:00:00.000000,62785,1991,1550,5.36,5.36
938225,2018-12-27 00:00:00.000000,28517,696,1550,5.36,5.36
919295,2011-08-05 00:00:00.000000,806456,1783,1550,5.36,5.36
677763,1996-06-13 00:00:00.000000,991717,1112,1550,5.36,5.36
339775,1991-07-25 00:00:00.000000,580418,2050,588,4.83,4.83
412778,2007-07-30 00:00:00.000000,285554,2331,588,4.83,4.83
571236,1998-05-19 00:00:00.000000,79710,2825,588,4.83,4.83
256415,2014-08-03 00:00:00.000000,902731,3972,3821,4.78,4.78
711374,2016-10-25 00:00:00.000000,419208,2641,3821,4.78,4.78
895915,2006-12-01 00:00:00.000000,942122,3742,3821,4.78,4.78
900611,2017-11-25 00:00:00.000000,779859,546,3821,4.78,4.78
830142,2001-11-20 00:00:00.000000,681256,15,795,3.05,3.05
687948,2007-04-08 00:00:00.000000,580418,3249,795,3.05,3.05
264250,1996-01-21 00:00:00.000000,21764,3918,795,3.05,3.05
666256,2006-11-12 00:00:00.000000,359373,2628,952,2.76,2.76
699058,2001-01-05 00:00:00.000000,474773,546,952,2.76,2.76
77172,2012-06-20 00:00:00.000000,986204,2745,952,2.76,2.76
799129,2002-09-30 00:00:00.000000,530942,246,263,3.21,3.21
68365,2019-05-24 00:00:00.000000,636790,3197,263,3.21,3.21
71426,2012-08-19 00:00:00.000000,413766,696,263,3.21,3.21
331882,1995-01-03 00:00:00.000000,295843,139,263,3.21,3.21
431636,2012-04-03 00:00:00.000000,527481,1648,2293,7.87,7.87
445372,1992-01-21 00:00:00.000000,98702,2697,2293,7.87,7.87
8942,2004-11-02 00:00:00.000000,179551,1329,2293,7.87,7.87
146745,2008-04-09 00:00:00.000000,37550,3514,2293,7.87,7.87
395479,2017-11-07 00:00:00.000000,806456,2934,2293,7.87,7.87
603296,1995-10-02 00:00:00.000000,984408,2042,991,9.27,9.27
954663,2007-12-15 00:00:00.000000,346507,608,991,9.27,9.27
285520,2003-10-16 00:00:00.000000,934076,1974,342,5.52,5.52
934323,2005-05-18 00:00:00.000000,889159,3829,342,5.52,5.52
497272,1990-10-30 00:00:00.000000,927748,3249,342,5.52,5.52
973586,2006-08-21 00:00:00.000000,270637,3392,342,5.52,5.52
957242,2008-11-18 00:00:00.000000,342501,739,342,5.52,5.52
369232,2004-09-11 00:00:00.000000,503433,1568,1924,3.82,3.82
279800,2007-05-18 00:00:00.000000,730730,2078,1924,3.82,3.82
145446,2014-05-20 00:00:00.000000,556512,1783,1924,3.82,3.82
939036,2004-02-25 00:00:00.000000,28344,3126,1924,3.82,3.82
624307,1995-11-16 00:00:00.000000,506071,2192,1924,3.82,3.82
609919,2001-10-19 00:00:00.000000,138379,3158,1865,8.38,8.38
625614,2003-06-11 00:00:00.000000,529059,2495,1865,8.38,8.38
763810,2008-08-30 00:00:00.000000,693680,841,1865,8.38,8.38
689111,2014-09-14 00:00:00.000000,112379,1362,1865,8.38,8.38
731505,1992-10-16 00:00:00.000000,920833,3829,2169,2.1,2.1
280562,2003-03-07 00:00:00.000000,440425,462,2169,2.1,2.1
112604,2020-05-10 00:00:00.000000,108844,1283,2169,2.1,2.1
89882,2017-04-03 00:00:00.000000,452441,2495,2169,2.1,2.1
483634,2004-04-08 00:00:00.000000,813293,1911,2169,2.1,2.1
590053,2000-08-14 00:00:00.000000,14515,2168,2169,2.1,2.1
655791,1997-06-03 00:00:00.000000,990753,3126,2169,2.1,2.1
916383,2018-08-22 00:00:00.000000,579248,696,831,4.06,4.06
700848,2008-06-27 00:00:00.000000,679290,3551,831,4.06,4.06
77896,2015-01-30 00:00:00.000000,795870,1930,831,4.06,4.06
454167,1994-06-19 00:00:00.000000,368153,2078,417,6.94,6.94
607813,2010-08-11 00:00:00.000000,266711,608,417,6.94,6.94
210145,2003-05-01 00:00:00.000000,170577,365,417,6.94,6.94
872931,2007-07-04 00:00:00.000000,370237,1329,3168,9.7,9.7
409447,2002-10-29 00:00:00.000000,460343,3992,3168,9.7,9.7
45593,2014-01-10 00:00:00.000000,850933,2335,3168,9.7,9.7
452877,2005-03-10 00:00:00.000000,250299,2050,1702,9.39,9.39
965352,2006-03-18 00:00:00.000000,963557,246,1702,9.39,9.39
7175,1993-12-19 00:00:00.000000,986555,2992,1702,9.39,9.39
611803,2011-05-16 00:00:00.000000,947198,2351,1702,9.39,9.39
62520,2001-05-10 00:00:00.000000,414769,3992,2072,4.87,4.87
526290,1998-11-23 00:00:00.000000,452441,3933,2072,4.87,4.87
512940,2001-03-02 00:00:00.000000,568020,355,3731,1.09,1.09
752082,2003-10-11 00:00:00.000000,449662,2641,3731,1.09,1.09
176663,2009-12-05 00:00:00.000000,373028,214,3731,1.09,1.09
830576,1999-10-08 00:00:00.000000,25182,587,3667,2.85,2.85
76954,2012-04-14 00:00:00.000000,202923,1891,3667,2.85,2.85
300255,2012-02-12 00:00:00.000000,417364,2640,3667,2.85,2.85
527056,2014-02-07 00:00:00.000000,928621,2936,3667,2.85,2.85
619560,2012-04-07 00:00:00.000000,295590,2331,2766,8.59,8.59
665680,2020-09-30 00:00:00.000000,604190,15,2766,8.59,8.59
977124,2017-07-21 00:00:00.000000,583170,3972,634,8.1,8.1
913112,2012-03-03 00:00:00.000000,189887,549,634,8.1,8.1
122994,1991-12-15 00:00:00.000000,563000,1943,634,8.1,8.1
153186,2013-07-29 00:00:00.000000,794692,2078,3494,3.97,3.97
175520,2011-08-20 00:00:00.000000,18254,1259,3494,3.97,3.97
62264,2014-01-04 00:00:00.000000,452399,2495,2344,6.56,6.56
52970,2014-04-11 00:00:00.000000,167858,3978,2344,6.56,6.56
105123,2019-09-05 00:00:00.000000,990801,1859,2344,6.56,6.56
947817,2015-08-24 00:00:00.000000,432572,115,2344,6.56,6.56
202931,2001-03-28 00:00:00.000000,667751,1859,769,6.02,6.02
535392,2006-04-24 00:00:00.000000,112379,1930,769,6.02,6.02
55402,1992-02-11 00:00:00.000000,428482,2331,2867,4.67,4.67
189911,2006-06-07 00:00:00.000000,592307,789,2867,4.67,4.67
169,1994-11-18 00:00:00.000000,30270,2308,2004,4.81,4.81
171541,2012-02-11 00:00:00.000000,213566,572,2004,4.81,4.81
440325,2015-11-20 00:00:00.000000,509454,467,2004,4.81,4.81
608859,1997-12-23 00:00:00.000000,28162,3923,3965,8.59,8.59
597043,2006-01-23 00:00:00.000000,396711,3918,3965,8.59,8.59
617183,1994-06-13 00:00:00.000000,239686,2495,3965,8.59,8.59
720790,2000-05-20 00:00:00.000000,184908,2628,3965,8.59,8.59
110500,2002-11-05 00:00:00.000000,72648,139,3965,8.59,8.59
221306,2012-06-11 00:00:00.000000,866350,3688,3965,8.59,8.59
517609,2003-08-10 00:00:00.000000,902077,3817,3232,6.79,6.79
248572,2010-10-21 00:00:00.000000,852730,3126,3232,6.79,6.79
744701,2011-11-03 00:00:00.000000,312065,1730,3232,6.79,6.79
557750,2015-07-26 00:00:00.000000,52993,1648,3232,6.79,6.79
158382,2018-09-29 00:00:00.000000,706229,2331,3232,6.79,6.79
272318,2010-07-05 00:00:00.000000,30270,1183,1875,9.85,9.85
625287,2018-01-30 00:00:00.000000,902747,1859,1875,9.85,9.85
226489,2012-11-09 00:00:00.000000,289899,2351,1875,9.85,9.85
253837,2019-09-02 00:00:00.000000,557087,1329,1597,6.37,6.37
381896,1995-03-07 00:00:00.000000,264743,696,1597,6.37,6.37
620071,2009-03-31 00:00:00.000000,417364,2641,1597,6.37,6.37
528736,2013-11-18 00:00:00.000000,103281,472,1597,6.37,6.37
595477,1999-07-22 00:00:00.000000,288568,546,2119,1.87,1.87
714952,2008-01-31 00:00:00.000000,13206,355,2119,1.87,1.87
851562,2013-05-24 00:00:00.000000,484448,1112,1196,7.45,7.45
3333,2019-01-01 00:00:00.000000,604190,3923,1196,7.45,7.45
470218,2002-12-11 00:00:00.000000,116393,3840,1196,7.45,7.45
690366,2000-07-17 00:00:00.000000,842968,696,1196,7.45,7.45
803221,2012-05-02 00:00:00.000000,580541,787,1196,7.45,7.45
7380,2015-04-10 00:00:00.000000,212718,15,1196,7.45,7.45
893962,2006-10-19 00:00:00.000000,575476,1794,1376,4.61,4.61
805635,1997-05-13 00:00:00.000000,720112,2331,1376,4.61,4.61
387471,2005-10-02 00:00:00.000000,18278,2308,1376,4.61,4.61
781032,1994-08-31 00:00:00.000000,377844,467,1350,2.45,2.45
281641,1999-01-04 00:00:00.000000,894584,3972,1350,2.45,2.45
161697,1991-02-08 00:00:00.000000,871581,1064,1350,2.45,2.45
307772,1995-07-05 00:00:00.000000,588078,789,1350,2.45,2.45
609918,2000-04-09 00:00:00.000000,403934,3992,3319,5.96,5.96
30554,2013-09-10 00:00:00.000000,419208,1627,3319,5.96,5.96
151156,2005-09-01 00:00:00.000000,500705,2499,3319,5.96,5.96
57200,2003-12-24 00:00:00.000000,426568,2335,1235,9.77,9.77
169746,2000-07-22 00:00:00.000000,755801,87,1235,9.77,9.77
640941,2019-03-17 00:00:00.000000,145859,2335,1235,9.77,9.77
872544,2011-01-06 00:00:00.000000,927748,2640,2290,8.93,8.93
181027,1996-12-07 00:00:00.000000,836719,3888,2290,8.93,8.93
373452,2011-12-11 00:00:00.000000,428482,3460,2290,8.93,8.93
443747,1992-12-22 00:00:00.000000,726065,3802,2290,8.93,8.93
485057,1997-12-28 00:00:00.000000,732185,789,3077,7.85,7.85
140697,2020-01-26 00:00:00.000000,10083,1911,3077,7.85,7.85
477644,2017-05-25 00:00:00.000000,209644,696,3235,9.48,9.48
435813,2015-05-28 00:00:00.000000,847665,355,3235,9.48,9.48
555499,2017-03-09 00:00:00.000000,90827,2335,3235,9.48,9.48
78113,2013-02-16 00:00:00.000000,758548,3158,932,3.78,3.78
144332,2017-10-12 00:00:00.000000,894584,2050,932,3.78,3.78
896146,1993-06-05 00:00:00.000000,190397,2628,932,3.78,3.78
215798,2009-09-07 00:00:00.000000,347710,2050,932,3.78,3.78
388165,2002-09-13 00:00:00.000000,951569,1648,2036,5.15,5.15
142629,2012-04-08 00:00:00.000000,510488,1362,2036,5.15,5.15
232083,2011-10-17 00:00:00.000000,588073,2317,2036,5.15,5.15
843679,2019-09-10 00:00:00.000000,915175,2697,2036,5.15,5.15
988896,1999-01-19 00:00:00.000000,969102,1568,2036,5.15,5.15
136580,2014-06-07 00:00:00.000000,899655,2525,2036,5.15,5.15
366891,1994-11-20 00:00:00.000000,510255,246,1019,5.72,5.72
756262,2019-05-11 00:00:00.000000,816625,2168,1019,5.72,5.72
786760,1995-09-06 00:00:00.000000,741205,727,1019,5.72,5.72
353406,2011-01-28 00:00:00.000000,700311,3802,1019,5.72,5.72
934554,1993-05-26 00:00:00.000000,850933,1709,1019,5.72,5.72
562398,1994-04-22 00:00:00.000000,884239,1112,428,1.65,1.65
356806,2012-09-04 00:00:00.000000,367515,2495,428,1.65,1.65
969171,2009-07-16 00:00:00.000000,616590,2351,428,1.65,1.65
26337,2004-06-15 00:00:00.000000,930154,3392,428,1.65,1.65
416832,1993-12-23 00:00:00.000000,226826,365,428,1.65,1.65
806266,1993-03-17 00:00:00.000000,844369,3551,136,9.52,9.52
265910,2002-02-28 00:00:00.000000,295590,3923,136,9.52,9.52
627425,1993-09-18 00:00:00.000000,720442,3392,136,9.52,9.52
638551,2004-08-06 00:00:00.000000,122837,1911,136,9.52,9.52
73272,1998-03-16 00:00:00.000000,253534,789,3429,6.23,6.23
934272,1998-09-25 00:00:00.000000,687703,2641,3429,6.23,6.23
662594,2006-09-12 00:00:00.000000,432572,2317,3429,6.23,6.23
8267,2005-10-01 00:00:00.000000,768386,1259,3429,6.23,6.23
306260,2010-03-29 00:00:00.000000,517530,2884,3166,9.76,9.76
748612,2001-03-30 00:00:00.000000,497088,2378,3166,9.76,9.76
319887,1997-12-31 00:00:00.000000,820030,3923,3166,9.76,9.76
884693,2005-03-05 00:00:00.000000,952742,365,3166,9.76,9.76
10109,2019-06-17 00:00:00.000000,416751,3918,3447,9.98,9.98
781609,2017-06-07 00:00:00.000000,701697,572,3447,9.98,9.98
110066,1991-12-08 00:00:00.000000,751152,1759,3447,9.98,9.98
439550,2003-02-10 00:00:00.000000,989115,1283,3810,8.23,8.23
919180,1998-11-22 00:00:00.000000,315221,739,3810,8.23,8.23
505921,1992-10-08 00:00:00.000000,112379,2641,3810,8.23,8.23
977404,1996-01-25 00:00:00.000000,597591,2525,1433,3.69,3.69
913458,2010-03-21 00:00:00.000000,741280,2525,1433,3.69,3.69
242419,2010-11-04 00:00:00.000000,139493,1891,1433,3.69,3.69
610520,2014-05-29 00:00:00.000000,813293,2470,1433,3.69,3.69
368858,2012-03-24 00:00:00.000000,17635,1730,1291,6.84,6.84
426426,2009-04-17 00:00:00.000000,139312,3978,1291,6.84,6.84
163737,2004-12-26 00:00:00.000000,487965,1730,1291,6.84,6.84
866438,2005-12-31 00:00:00.000000,281482,3992,1291,6.84,6.84
692628,2019-09-23 00:00:00.000000,370237,2936,1291,6.84,6.84
345145,2003-07-18 00:00:00.000000,135972,2628,2608,9.19,9.19
820231,2017-05-01 00:00:00.000000,375680,462,2608,9.19,9.19
670992,2014-12-27 00:00:00.000000,379109,1329,2608,9.19,9.19
825295,2001-08-07 00:00:00.000000,645459,546,2958,4.8,4.8
549976,2018-04-23 00:00:00.000000,507266,467,2958,4.8,4.8
731824,2002-08-27 00:00:00.000000,977343,2992,2958,4.8,4.8
861364,2006-11-23 00:00:00.000000,874328,2640,1521,3.75,3.75
654951,2014-12-21 00:00:00.000000,644311,246,1521,3.75,3.75
926837,2009-08-26 00:00:00.000000,704366,2335,1521,3.75,3.75
201284,2019-10-12 00:00:00.000000,715209,1362,1521,3.75,3.75
925104,1998-04-17 00:00:00.000000,973470,3918,2411,9.44,9.44
181139,2007-06-07 00:00:00.000000,570156,1568,2411,9.44,9.44
455237,2007-01-13 00:00:00.000000,924073,787,2411,9.44,9.44
653524,1997-08-21 00:00:00.000000,609708,3197,2411,9.44,9.44
958094,2015-10-26 00:00:00.000000,556941,1930,1421,2.23,2.23
560536,2001-01-27 00:00:00.000000,634951,1183,1421,2.23,2.23
273900,2009-11-05 00:00:00.000000,454543,739,1421,2.23,2.23
505429,2011-03-04 00:00:00.000000,135972,1064,65,6.76,6.76
331128,2010-04-01 00:00:00.000000,701697,2825,65,6.76,6.76
312637,2007-03-28 00:00:00.000000,100193,549,65,6.76,6.76
209611,2014-10-06 00:00:00.000000,602738,3158,1783,6.46,6.46
341576,2001-08-04 00:00:00.000000,914600,2697,1783,6.46,6.46
473557,2008-02-13 00:00:00.000000,508777,1991,2729,3.95,3.95
221437,2014-02-28 00:00:00.000000,210821,3249,2729,3.95,3.95
2840,2014-10-02 00:00:00.000000,971785,1183,2729,3.95,3.95
813028,2002-03-01 00:00:00.000000,403900,3839,2729,3.95,3.95
91364,2012-02-14 00:00:00.000000,52853,3551,2729,3.95,3.95
783982,2020-02-15 00:00:00.000000,124849,2351,2025,1.9,1.9
397508,2009-06-17 00:00:00.000000,473194,3839,2025,1.9,1.9
641079,2000-10-01 00:00:00.000000,588754,2936,2025,1.9,1.9
292290,2005-07-14 00:00:00.000000,300740,87,1758,3.76,3.76
563155,1996-10-10 00:00:00.000000,340947,1259,3706,6.99,6.99
47122,1999-04-04 00:00:00.000000,507266,3840,3706,6.99,6.99
204430,1994-09-18 00:00:00.000000,37304,3688,368,8.54,8.54
957219,1994-01-28 00:00:00.000000,566801,3331,368,8.54,8.54
499311,1997-08-07 00:00:00.000000,766875,3126,368,8.54,8.54
724173,2013-08-06 00:00:00.000000,563013,2042,2001,6.08,6.08
567849,1992-09-12 00:00:00.000000,21353,3249,2001,6.08,6.08
899323,2005-09-04 00:00:00.000000,725676,3514,2001,6.08,6.08
367652,2018-02-09 00:00:00.000000,602196,3392,1306,3.18,3.18
785411,2019-09-01 00:00:00.000000,340947,2697,1306,3.18,3.18
536133,2005-11-09 00:00:00.000000,821767,3817,3203,1.24,1.24
47066,1999-10-22 00:00:00.000000,597602,2495,3203,1.24,1.24
985186,1990-10-17 00:00:00.000000,375680,1064,3203,1.24,1.24
535309,1996-04-21 00:00:00.000000,568650,3249,3203,1.24,1.24
335150,2001-01-14 00:00:00.000000,581859,1259,3203,1.24,1.24
538411,2004-05-25 00:00:00.000000,85808,15,3317,3.79,3.79
42905,2017-05-27 00:00:00.000000,819177,1891,3317,3.79,3.79
423345,2013-12-10 00:00:00.000000,924113,1622,3317,3.79,3.79
746280,2019-05-07 00:00:00.000000,821919,3918,3317,3.79,3.79
728158,2001-01-09 00:00:00.000000,130215,587,3317,3.79,3.79
972877,1997-10-01 00:00:00.000000,609207,2628,3317,3.79,3.79
160818,2017-04-05 00:00:00.000000,142222,696,871,2.27,2.27
494712,2001-06-28 00:00:00.000000,575782,3829,3519,6.1,6.1
848080,2004-01-31 00:00:00.000000,239926,2280,2339,6.71,6.71
916594,2011-05-09 00:00:00.000000,86344,1627,2339,6.71,6.71
192018,2017-11-16 00:00:00.000000,986204,841,2339,6.71,6.71
654885,2012-04-27 00:00:00.000000,707896,587,2339,6.71,6.71
248535,2005-02-04 00:00:00.000000,83821,139,2339,6.71,6.71
428980,2001-10-30 00:00:00.000000,720112,1064,3085,6.9,6.9
657872,1994-04-12 00:00:00.000000,594108,1568,3085,6.9,6.9
159049,1990-06-08 00:00:00.000000,420193,841,3085,6.9,6.9
260207,1999-10-12 00:00:00.000000,85247,3079,2852,4.77,4.77
152734,2000-07-03 00:00:00.000000,214886,1509,2852,4.77,4.77
202400,2018-02-12 00:00:00.000000,529604,3972,2852,4.77,4.77
329311,1998-04-16 00:00:00.000000,347931,2884,2140,8.15,8.15
504230,2015-03-12 00:00:00.000000,570234,2280,2140,8.15,8.15
140634,2004-08-04 00:00:00.000000,312065,115,2140,8.15,8.15
117111,2010-04-13 00:00:00.000000,628357,2992,2140,8.15,8.15
93180,1996-11-03 00:00:00.000000,506064,2936,2140,8.15,8.15
818693,2012-02-08 00:00:00.000000,245763,1943,3970,5.34,5.34
769107,2010-11-16 00:00:00.000000,625086,2351,3970,5.34,5.34
458806,1995-07-22 00:00:00.000000,707883,3992,3970,5.34,5.34
941863,2017-12-16 00:00:00.000000,623645,1627,3313,1.38,1.38
552388,1997-05-31 00:00:00.000000,309620,355,3313,1.38,1.38
451975,1994-05-21 00:00:00.000000,172614,3197,3313,1.38,1.38
395530,2011-04-14 00:00:00.000000,789126,1943,3313,1.38,1.38
840370,2000-10-07 00:00:00.000000,593162,115,2454,7.56,7.56
666152,2009-10-22 00:00:00.000000,869897,472,2454,7.56,7.56
848220,2006-06-17 00:00:00.000000,599175,1911,2454,7.56,7.56
478108,1996-07-05 00:00:00.000000,934076,2745,2454,7.56,7.56
728744,2004-10-07 00:00:00.000000,617622,1709,3240,7.4,7.4
851813,2012-06-12 00:00:00.000000,611496,3249,3240,7.4,7.4
945636,1996-05-06 00:00:00.000000,326852,3688,3240,7.4,7.4
482796,2020-02-21 00:00:00.000000,215807,1911,678,6.02,6.02
342084,1996-11-14 00:00:00.000000,570331,2641,678,6.02,6.02
660448,1993-06-17 00:00:00.000000,87738,2168,797,9.29,9.29
408637,1998-02-04 00:00:00.000000,903444,2731,797,9.29,9.29
862717,1997-01-24 00:00:00.000000,118567,214,797,9.29,9.29
853860,2002-09-28 00:00:00.000000,175041,2884,797,9.29,9.29
669739,2000-06-02 00:00:00.000000,726065,3918,1049,2.33,2.33
90173,2005-03-06 00:00:00.000000,311974,587,1049,2.33,2.33
352975,2019-10-06 00:00:00.000000,212910,2308,2142,7.24,7.24
973269,2012-05-13 00:00:00.000000,87738,2499,2142,7.24,7.24
50629,2011-01-17 00:00:00.000000,328307,2050,2142,7.24,7.24
899145,2020-04-17 00:00:00.000000,307759,355,2142,7.24,7.24
578557,1992-11-04 00:00:00.000000,269975,115,609,7.89,7.89
202153,2016-03-29 00:00:00.000000,202923,2884,609,7.89,7.89
841984,2014-02-24 00:00:00.000000,825983,3392,865,2.67,2.67
292488,2016-09-22 00:00:00.000000,610689,2992,865,2.67,2.67
970014,2013-04-07 00:00:00.000000,484448,2745,865,2.67,2.67
912406,1999-10-17 00:00:00.000000,47912,2192,865,2.67,2.67
302302,2016-05-08 00:00:00.000000,628613,3551,865,2.67,2.67
74756,1993-01-29 00:00:00.000000,112379,214,865,2.67,2.67
736539,2002-07-27 00:00:00.000000,167619,2499,1228,7.54,7.54
717021,1995-10-01 00:00:00.000000,712434,1259,1228,7.54,7.54
843859,2020-04-01 00:00:00.000000,347370,2168,1228,7.54,7.54
144629,2006-12-10 00:00:00.000000,920833,1859,1228,7.54,7.54
231996,2013-04-03 00:00:00.000000,38714,546,3068,5.99,5.99
767307,2005-05-08 00:00:00.000000,715209,3923,3068,5.99,5.99
630571,2004-05-18 00:00:00.000000,572858,789,3068,5.99,5.99
313641,1995-12-17 00:00:00.000000,807618,696,3068,5.99,5.99
629194,1991-01-08 00:00:00.000000,490061,2992,595,8.38,8.38
226189,2002-11-10 00:00:00.000000,768386,246,595,8.38,8.38
876937,1994-06-04 00:00:00.000000,285296,3978,595,8.38,8.38
121954,2015-03-14 00:00:00.000000,396094,2499,2079,5.78,5.78
852580,2007-07-24 00:00:00.000000,92075,2050,2079,5.78,5.78
376296,2001-08-26 00:00:00.000000,198371,2280,3416,2.83,2.83
309653,2003-04-14 00:00:00.000000,564372,1283,3416,2.83,2.83
919736,2018-07-02 00:00:00.000000,119359,3978,3416,2.83,2.83
730071,2016-06-30 00:00:00.000000,490132,3992,3416,2.83,2.83
553072,2013-05-10 00:00:00.000000,959268,1112,2225,6.43,6.43
238238,2006-12-13 00:00:00.000000,933730,139,2225,6.43,6.43
894445,2003-02-27 00:00:00.000000,434674,15,2225,6.43,6.43
604773,2007-02-14 00:00:00.000000,942052,1943,2225,6.43,6.43
595363,2006-11-23 00:00:00.000000,151765,15,3976,9.62,9.62
409706,2007-12-20 00:00:00.000000,52853,2078,3976,9.62,9.62
957357,2019-09-20 00:00:00.000000,273213,3475,3976,9.62,9.62
362370,1992-03-02 00:00:00.000000,340540,2335,3976,9.62,9.62
221033,2016-06-12 00:00:00.000000,3091,87,3976,9.62,9.62
907884,2020-05-29 00:00:00.000000,168436,549,603,7.05,7.05
796233,1993-08-04 00:00:00.000000,999733,1329,603,7.05,7.05
791909,2011-09-24 00:00:00.000000,863671,1943,2426,6.43,6.43
890120,1999-12-02 00:00:00.000000,202376,2934,2426,6.43,6.43
638369,2013-12-21 00:00:00.000000,746103,3551,2426,6.43,6.43
182238,2003-10-21 00:00:00.000000,795069,355,2426,6.43,6.43
870590,2007-01-28 00:00:00.000000,75761,3918,561,8.49,8.49
810912,2002-02-05 00:00:00.000000,930154,3992,561,8.49,8.49
542374,1996-11-03 00:00:00.000000,434674,139,1115,7.26,7.26
97710,1990-04-16 00:00:00.000000,951569,2331,1115,7.26,7.26
660600,2017-03-04 00:00:00.000000,21353,3933,1887,6.8,6.8
314866,2006-09-18 00:00:00.000000,328307,115,1887,6.8,6.8
731189,2004-04-13 00:00:00.000000,898811,3992,1887,6.8,6.8
198135,2002-08-15 00:00:00.000000,48957,2936,1534,8.55,8.55
83262,2013-12-14 00:00:00.000000,139312,472,1534,8.55,8.55
209030,2010-09-08 00:00:00.000000,214636,3249,1534,8.55,8.55
616268,2007-05-03 00:00:00.000000,464679,139,1534,8.55,8.55
563002,2020-06-14 00:00:00.000000,218060,3817,2939,1.77,1.77
142439,2013-08-16 00:00:00.000000,353483,696,2939,1.77,1.77
835745,2009-05-23 00:00:00.000000,758548,3514,288,2.81,2.81
671988,2004-03-17 00:00:00.000000,200533,2042,288,2.81,2.81
968493,2001-09-08 00:00:00.000000,321075,2934,288,2.81,2.81
253635,2006-01-06 00:00:00.000000,542760,1183,288,2.81,2.81
251340,1994-07-08 00:00:00.000000,750297,246,1928,5.1,5.1
976157,2007-10-17 00:00:00.000000,202606,3158,1928,5.1,5.1
604091,2017-05-21 00:00:00.000000,293123,3978,2811,2.37,2.37
417370,1994-08-08 00:00:00.000000,602003,2640,3170,7.94,7.94
372611,1991-04-24 00:00:00.000000,942122,3888,3170,7.94,7.94
781061,1997-07-27 00:00:00.000000,581083,246,3170,7.94,7.94
75978,2010-03-26 00:00:00.000000,77058,472,545,2.25,2.25
593293,2007-12-11 00:00:00.000000,691734,246,545,2.25,2.25
770541,2010-01-13 00:00:00.000000,556512,1853,545,2.25,2.25
551779,2003-05-05 00:00:00.000000,333801,3888,580,8.72,8.72
288107,2007-11-16 00:00:00.000000,707896,3839,580,8.72,8.72
333004,2014-04-16 00:00:00.000000,116393,546,580,8.72,8.72
111348,2019-07-15 00:00:00.000000,68405,139,580,8.72,8.72
401338,1994-05-27 00:00:00.000000,523316,2192,163,6.14,6.14
947002,2003-07-22 00:00:00.000000,510488,3829,163,6.14,6.14
617657,2001-08-07 00:00:00.000000,486113,739,163,6.14,6.14
343039,1993-09-17 00:00:00.000000,971785,365,1945,9.42,9.42
176065,2019-10-02 00:00:00.000000,452441,365,1945,9.42,9.42
934534,2014-07-02 00:00:00.000000,705912,549,1945,9.42,9.42
305041,2012-07-20 00:00:00.000000,145758,1853,3065,5.59,5.59
738673,2007-07-01 00:00:00.000000,920833,3992,3065,5.59,5.59
929954,1998-08-02 00:00:00.000000,484092,1622,3065,5.59,5.59
445850,1990-11-05 00:00:00.000000,141684,2640,3065,5.59,5.59
207115,2018-09-04 00:00:00.000000,288568,1627,3065,5.59,5.59
19028,2018-02-09 00:00:00.000000,459909,1709,3065,5.59,5.59
315613,2017-02-19 00:00:00.000000,292466,3197,1189,5.84,5.84
339705,2016-07-03 00:00:00.000000,704265,1709,1189,5.84,5.84
576557,2003-09-25 00:00:00.000000,583733,3840,1189,5.84,5.84
323720,1997-04-30 00:00:00.000000,79960,2280,2172,7.19,7.19
